NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value,Score4Label,Score4Type,Score4Value
373737,1384068, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,276.0,CPI,Scale,100.0,,,
373737,1384068, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1384068, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1385039, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1385039, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1385039, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1385452, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,272.0,CPI,Scale,100.0,,,
373737,1385452, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1385452, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1386255, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,1-P,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1386255, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,1-P,Scaled Score,Scale,,CPI,Scale,75.0,,,
373737,1386255, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,1-P,Scaled Score,Scale,,CPI,Scale,25.0,,,
373737,1386414, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1386414, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1386414, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,4-P,Scaled Score,Scale,242.0,CPI,Scale,100.0,,,
373737,1387202, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1387202, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1387202, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1388078, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1388078, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,2-W,Scaled Score,Scale,214.0,CPI,Scale,25.0,,,
373737,1388078, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1388281, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1388281, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,2-W,Scaled Score,Scale,214.0,CPI,Scale,25.0,,,
373737,1388281, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,2-W,Scaled Score,Scale,216.0,CPI,Scale,25.0,,,
373737,1388555, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,242.0,CPI,Scale,100.0,,,
373737,1388555, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1388555, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1388715, ,9.0,June 1,MCAS,MCAS Science,Science,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,278.0,CPI,Scale,,,,
373737,1388715, ,9.0,May 1,MCAS,MCAS Math,Math,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1388715, ,9.0,April 1,MCAS,MCAS ELA,ELA,9.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1388767, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1388767, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1388767, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1388862, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1388862, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1388862, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1389226, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1389226, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1389226, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1389368, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1389368, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1389368, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1389433, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1389433, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1389433, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1389987, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1389987, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1389987, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,276.0,CPI,Scale,100.0,,,
373737,1390086, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1390086, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,2-W,Scaled Score,Scale,204.0,CPI,Scale,0.0,,,
373737,1390086, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1390181, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1390181, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1390181, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1390182, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1390182, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1390182, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1390581, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1390581, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1390581, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1390931, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1390931, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1390931, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,272.0,CPI,Scale,100.0,,,
373737,1390969, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1390969, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1390969, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1391257, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1391257, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,242.0,CPI,Scale,100.0,,,
373737,1391257, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1391330, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1391330, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1391330, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1392121, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1392121, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1392121, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1392203, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1392203, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1392203, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1392469, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1392469, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1392469, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1392642, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,5-A,Scaled Score,Scale,276.0,CPI,Scale,100.0,,,
373737,1392642, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,280.0,CPI,Scale,100.0,,,
373737,1392642, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,278.0,CPI,Scale,100.0,,,
373737,1393375, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1393375, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1393375, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1393472, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1393472, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,5-A,Scaled Score,Scale,264.0,CPI,Scale,100.0,,,
373737,1393472, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1393847, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,2-W,Scaled Score,Scale,218.0,CPI,Scale,25.0,,,
373737,1393847, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1393847, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394011, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1394011, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,236.0,CPI,Scale,75.0,,,
373737,1394011, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394335, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1394335, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394335, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394407, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394407, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1394407, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,5-A,Scaled Score,Scale,260.0,CPI,Scale,100.0,,,
373737,1394442, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394442, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1394442, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1394515, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394515, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1394515, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1394838, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1394838, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1394838, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
373737,1394857, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1394857, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1394857, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1395516, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1395516, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1395516, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1395636, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,228.0,CPI,Scale,50.0,,,
373737,1395636, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,242.0,CPI,Scale,100.0,,,
373737,1395636, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1395896, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1395896, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1395896, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
373737,1396214, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,2-W,Scaled Score,Scale,214.0,CPI,Scale,25.0,,,
373737,1396214, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1396214, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1396623, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1396623, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1396623, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1397038, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,224.0,CPI,Scale,50.0,,,
373737,1397038, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,226.0,CPI,Scale,50.0,,,
373737,1397038, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1397546, ,10.0,June 1,MCAS,MCAS Science,Science,10.0,Performance Level,Level,4-P,Scaled Score,Scale,254.0,CPI,Scale,100.0,,,
373737,1397546, ,10.0,May 1,MCAS,MCAS Math,Math,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1397546, ,10.0,April 1,MCAS,MCAS ELA,ELA,10.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1397606, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1397606, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,25.0,,,
373737,1397606, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,2-W,Scaled Score,Scale,,CPI,Scale,100.0,,,
373737,1398008, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1398008, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1398008, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,3-NI,Scaled Score,Scale,238.0,CPI,Scale,75.0,,,
373737,1398023, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1398023, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1398023, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,5-A,Scaled Score,Scale,266.0,CPI,Scale,100.0,,,
373737,1398088, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,4-P,Scaled Score,Scale,248.0,CPI,Scale,100.0,,,
373737,1398088, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1398088, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1398380, ,7.0,May 1,MCAS,MCAS Math,Math,7.0,Performance Level,Level,4-P,Scaled Score,Scale,252.0,CPI,Scale,100.0,,,
373737,1398380, ,7.0,June 1,MCAS,MCAS Science,Science,7.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1398380, ,7.0,April 1,MCAS,MCAS ELA,ELA,7.0,Performance Level,Level,5-A,Scaled Score,Scale,264.0,CPI,Scale,100.0,,,
373737,1398511, ,4.0,April 1,MCAS,MCAS ELA,ELA,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,220.0,CPI,Scale,50.0,,,
373737,1398511, ,4.0,May 1,MCAS,MCAS Math,Math,4.0,Performance Level,Level,3-NI,Scaled Score,Scale,230.0,CPI,Scale,75.0,,,
373737,1398511, ,4.0,June 1,MCAS,MCAS Science,Science,4.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1399745, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1399745, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,256.0,CPI,Scale,100.0,,,
373737,1399745, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,4-P,Scaled Score,Scale,258.0,CPI,Scale,100.0,,,
373737,1400132, ,8.0,April 1,MCAS,MCAS ELA,ELA,8.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1400132, ,8.0,May 1,MCAS,MCAS Math,Math,8.0,Performance Level,Level,5-A,Scaled Score,Scale,268.0,CPI,Scale,100.0,,,
373737,1400132, ,8.0,June 1,MCAS,MCAS Science,Science,8.0,Performance Level,Level,5-A,Scaled Score,Scale,270.0,CPI,Scale,100.0,,,
373737,1400252, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,5-A,Scaled Score,Scale,262.0,CPI,Scale,100.0,,,
373737,1400252, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400252, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,4-P,Scaled Score,Scale,250.0,CPI,Scale,100.0,,,
373737,1400281, ,3.0,May 1,MCAS,MCAS Math,Math,3.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1400281, ,3.0,April 1,MCAS,MCAS ELA,ELA,3.0,Performance Level,Level,3-NI,Scaled Score,Scale,232.0,CPI,Scale,75.0,,,
373737,1400281, ,3.0,June 1,MCAS,MCAS Science,Science,3.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400285, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
373737,1400285, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,4-P,Scaled Score,Scale,244.0,CPI,Scale,100.0,,,
373737,1400285, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1400344, ,5.0,May 1,MCAS,MCAS Math,Math,5.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400344, ,5.0,June 1,MCAS,MCAS Science,Science,5.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400344, ,5.0,April 1,MCAS,MCAS ELA,ELA,5.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400395, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1400395, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,4-P,Scaled Score,Scale,246.0,CPI,Scale,100.0,,,
373737,1400395, ,6.0,May 1,MCAS,MCAS Math,Math,6.0,Performance Level,Level,4-P,Scaled Score,Scale,240.0,CPI,Scale,100.0,,,
373737,1401225, ,6.0,June 1,MCAS,MCAS Science,Science,6.0,Performance Level,Level,6-P+,Scaled Score,Scale,,CPI,Scale,,,,
373737,1401225, ,6.0,April 1,MCAS,MCAS ELA,ELA,6.0,Performance Level,Level,3-NI,Scaled Score,Scale,234.0,CPI,Scale,75.0,,,
